18:49:00;3,50;-1,60;8,5;1,30;1,14;8,9;8,2;8,3;9,2;85
18:49:30;3,40;-1,80;8,7;1,32;1,14;8,8;8,2;8,3;9,2;87
18:50:00;3,40;-2,80;9,1;1,38;1,10;8,8;8,3;8,3;9,2;91
18:50:30;3,40;-2,70;9,9;1,37;1,10;8,8;8,3;8,3;9,2;108
18:51:00;3,30;-2,80;9,9;1,38;1,10;8,7;8,4;8,4;9,3;109
18:51:30;3,30;-2,80;9,9;1,38;1,10;8,7;8,4;8,4;9,2;109
18:52:00;3,50;-2,80;9,9;1,38;1,10;8,8;8,1;8,3;9,2;109
18:52:30;3,60;-0,10;9,9;1,17;1,16;8,8;7,8;8,4;9,2;104
18:53:00;3,60;-0,30;6,1;1,23;1,20;8,8;7,5;8,4;9,2;61
18:53:30;3,70;-0,20;4,1;1,21;1,19;8,8;7,5;8,4;9,2;41
18:54:00;3,70;-0,10;4,1;1,21;1,20;8,8;7,4;8,4;9,2;41
18:54:30;3,70;0,00;3,3;1,19;1,19;8,8;7,4;8,4;9,2;33
18:55:00;3,70;-0,10;3,3;1,21;1,20;8,7;7,4;8,4;9,2;33
18:55:30;3,70;0,00;3,2;1,20;1,20;8,7;7,4;8,4;9,2;32
18:56:00;3,70;0,10;3,2;1,19;1,20;8,9;7,3;8,4;9,3;32
18:56:30;3,70;0,90;3,1;1,10;1,19;8,9;7,4;8,4;9,3;31
18:57:00;3,70;1,00;3,1;1,13;1,23;8,9;7,2;8,4;9,2;31
18:57:31;3,70;0,90;2,2;1,12;1,21;8,9;7,2;8,4;9,2;22
18:58:01;3,80;0,90;1,6;1,13;1,22;8,9;7,1;8,4;9,2;16
18:58:31;3,80;0,90;1,2;1,15;1,24;8,8;7,0;8,4;9,2;12
18:59:01;3,80;0,90;1,0;1,14;1,23;8,8;6,9;8,4;9,2;10
18:59:31;3,80;1,00;0,8;1,14;1,24;8,9;6,9;8,4;9,3;8
19:00:01;3,80;1,80;0,7;0,61;0,79;8,9;6,9;8,4;9,3;7
19:00:31;3,90;1,30;0,6;0,50;0,63;8,9;6,8;8,4;9,2;6
19:01:01;3,90;1,40;0,6;0,51;0,65;8,9;6,7;8,4;9,2;6
19:01:31;3,90;1,30;0,5;0,53;0,66;8,8;6,6;8,4;9,2;5
19:02:01;3,90;1,30;0,0;0,53;0,66;8,8;6,6;8,4;9,2;0
19:02:31;3,90;1,30;0,0;0,54;0,67;8,8;6,6;8,4;9,2;0
19:03:01;3,90;1,30;0,0;0,55;0,68;8,9;6,6;8,4;9,2;0
19:03:31;3,90;1,30;0,0;0,55;0,68;8,9;6,6;8,4;9,2;0
19:04:01;3,90;1,30;0,0;0,56;0,69;8,9;6,7;8,4;9,2;0
19:04:31;3,90;1,30;0,0;0,56;0,69;8,9;6,7;8,4;9,2;0
19:05:01;3,90;1,30;0,0;0,56;0,69;8,9;6,8;8,4;9,3;0
19:05:31;3,90;1,40;0,0;0,56;0,70;8,9;6,8;8,4;9,3;0
19:06:01;3,90;1,40;0,0;0,56;0,70;8,9;6,8;8,4;9,2;0
19:06:31;3,90;1,30;0,0;0,57;0,70;8,9;6,8;8,4;9,2;0
19:07:01;3,80;1,30;0,0;0,57;0,70;8,9;7,0;8,4;9,2;0
19:07:31;3,80;1,20;0,0;0,58;0,70;8,9;7,1;8,4;9,2;0
19:08:01;3,70;1,50;0,0;0,57;0,72;8,9;7,4;8,4;9,2;0
19:08:31;3,70;1,30;0,0;0,58;0,71;9,0;7,6;8,4;9,2;0
19:09:01;3,70;1,30;0,0;0,58;0,71;9,0;7,7;8,4;9,2;0
19:09:31;3,70;1,30;0,0;0,58;0,71;9,0;7,7;8,4;9,2;0
19:10:01;3,70;1,30;0,0;0,58;0,71;9,0;7,7;8,4;9,2;0
19:10:31;3,60;1,20;0,0;0,59;0,71;9,0;7,8;8,4;9,2;0
19:11:01;3,60;1,20;0,0;0,59;0,71;9,0;7,8;8,4;9,2;0
19:11:31;3,60;1,30;0,0;0,58;0,71;8,9;7,8;8,4;9,2;0
19:12:01;3,60;1,10;0,0;0,59;0,70;8,9;7,8;8,4;9,2;0
19:12:31;3,60;1,00;0,0;0,60;0,70;9,0;7,8;8,4;9,2;0
19:13:01;3,60;1,00;0,0;0,60;0,70;8,9;7,8;8,4;9,2;0
19:13:31;3,60;1,00;0,0;0,60;0,70;8,9;7,8;8,4;9,2;0
